,player_name,hand_id,starting_bankroll,net_earning,player_cards,play_cards_value,community_cards,WIN,T_CARDS,best_hand
10878,Surge,1002341738,1340,-190,AdKd,AK,2sJhKc8c6h,False,AD KD 2S JH KC 8C 6H,"('one-pair', ['K', 'A', 'J', '8'])"
10879,Surge,1002341798,1150,-80,9c9d,99,5cJs4h5d8s,False,9C 9D 5C JS 4H 5D 8S,"('two-pair', ['9', '5', 'J'])"
10880,Surge,1002341888,1080,170,KhQh,KQ,Jh7c9c5dAs,True,KH QH JH 7C 9C 5D AS,"('high_card', 'A')"
10881,Surge,1002342022,1220,-160,Ad3c,A3,3dQc2dAcJd,False,AD 3C 3D QC 2D AC JD,"('two-pair', ['A', '3', 'Q'])"
10882,Surge,1002342149,1095,-70,5s6s,56,9h9d8dKh5d,False,5S 6S 9H 9D 8D KH 5D,"('two-pair', ['9', '5', 'K'])"
10883,kaizan,1003011210,1000,25,3hKs,3K,2cKc6sAd4d,True,3H KS 2C KC 6S AD 4D,"('one-pair', ['K', 'A', '6', '4'])"
10884,kaizan,1003011443,1085,-70,7cJc,7J,4cAdKc7h4d,False,7C JC 4C AD KC 7H 4D,"('two-pair', ['7', '4', 'A'])"
10885,kaizan,1003011796,990,180,JdKs,JK,QsJsTd8h9h,True,JD KS QS JS TD 8H 9H,"('straight', 'K')"
10886,Smiley,1001953973,955,90,JdAh,JA,6hAc4sKsAd,True,JD AH 6H AC 4S KS AD,"('three-of-a-kind', 'A')"
10887,Smiley,1001954093,1095,-20,Jc3s,J3,4s4c7h9h2d,False,JC 3S 4S 4C 7H 9H 2D,"('one-pair', ['4', 'J', '9', '7'])"
10888,Smiley,1001954189,1005,-10,6c3s,63,4s4h9d2s8d,False,6C 3S 4S 4H 9D 2S 8D,"('one-pair', ['4', '9', '8', '6'])"
10889,Smiley,1001954258,985,80,5d6s,56,4h7c3cJd2h,True,5D 6S 4H 7C 3C JD 2H,"('straight', '7')"
10890,Smiley,1001954290,1065,80,JcJd,JJ,9c2cKdQh2h,True,JC JD 9C 2C KD QH 2H,"('two-pair', ['J', '2', 'K'])"
10891,Smiley,1001954313,1145,-100,KcJh,KJ,7sJsKh9c2c,False,KC JH 7S JS KH 9C 2C,"('two-pair', ['K', 'J', '9'])"
10892,Smiley,1001954345,1045,-100,TsAd,TA,9c2c8hTd7s,False,TS AD 9C 2C 8H TD 7S,"('one-pair', ['T', 'A', '9', '8'])"
10893,Smiley,1001954417,935,15,Kd8d,K8,8c2dJhTsJc,True,KD 8D 8C 2D JH TS JC,"('two-pair', ['J', '8', 'K'])"
10894,Smiley,1001954437,950,-10,8hJd,8J,KsAs4hAh5s,False,8H JD KS AS 4H AH 5S,"('one-pair', ['A', 'K', 'J', '8'])"
10895,Smiley,1001954467,940,-60,7s9d,79,6cJd5hAc9s,False,7S 9D 6C JD 5H AC 9S,"('one-pair', ['9', 'A', 'J', '7'])"
10896,Smiley,1001954493,880,20,6s5h,65,4hKh8h3dTh,True,6S 5H 4H KH 8H 3D TH,"('flush', ['K', 'T', '8', '5', '4'])"
10897,Smiley,1001954525,895,80,Js5s,J5,5c4h5dQs2s,True,JS 5S 5C 4H 5D QS 2S,"('three-of-a-kind', '5')"
10898,Smiley,1001954589,970,15,3d8h,38,Js3cQdJd4s,True,3D 8H JS 3C QD JD 4S,"('two-pair', ['J', '3', 'Q'])"
10899,Smiley,1001954672,945,-60,AdKh,AK,JcTs7d3s3c,False,AD KH JC TS 7D 3S 3C,"('one-pair', ['3', 'A', 'K', 'J'])"
10900,Smiley,1001954848,920,-50,3h2c,32,As9dQd2sQh,False,3H 2C AS 9D QD 2S QH,"('two-pair', ['Q', '2', 'A'])"
10901,Smiley,1001954954,845,130,5cJc,5J,7cAh5d9s7s,True,5C JC 7C AH 5D 9S 7S,"('two-pair', ['7', '5', 'A'])"
10902,Smiley,1001955077,975,170,8dAd,8A,2d7d8c2h6d,True,8D AD 2D 7D 8C 2H 6D,"('flush', ['A', '8', '7', '6', '2'])"
10903,Smiley,1001955448,1120,-80,7d7h,77,6cKd5c2s9s,False,7D 7H 6C KD 5C 2S 9S,"('one-pair', ['7', 'K', '9', '6'])"
10904,Smiley,1001955633,1225,-80,7s7d,77,6c5c8cQcJc,False,7S 7D 6C 5C 8C QC JC,"('flush', ['Q', 'J', '8', '6', '5'])"
10905,Smiley,1001955792,1115,-60,KcAh,KA,7s5cTdJdJs,False,KC AH 7S 5C TD JD JS,"('one-pair', ['J', 'A', 'K', 'T'])"
10906,Smiley,1001955983,1050,30,Th3s,T3,KsAhQd6s3c,True,TH 3S KS AH QD 6S 3C,"('one-pair', ['3', 'A', 'K', 'Q'])"
10907,Smiley,1001956290,1080,-70,Qd3d,Q3,6sJh3sJs4h,False,QD 3D 6S JH 3S JS 4H,"('two-pair', ['J', '3', 'Q'])"
10908,Smiley,1001956552,950,200,4s5s,45,2c9h6s3c2d,True,4S 5S 2C 9H 6S 3C 2D,"('straight', '6')"
10909,Smiley,1001956626,1150,-40,JhAc,JA,8hTdKd8d2h,False,JH AC 8H TD KD 8D 2H,"('one-pair', ['8', 'A', 'K', 'J'])"
10910,Smiley,1001956820,1140,-60,6hQd,6Q,9dTd7d2d2c,False,6H QD 9D TD 7D 2D 2C,"('flush', ['Q', 'T', '9', '7', '2'])"
10911,Smiley,1001957132,1080,-60,QhAc,QA,7s8dKc3s2d,False,QH AC 7S 8D KC 3S 2D,"('high_card', 'K')"
10912,Smiley,1001957177,1020,20,7sJh,7J,7h8c2dTh3c,True,7S JH 7H 8C 2D TH 3C,"('one-pair', ['7', 'J', 'T', '8'])"
10913,Smiley,1001958649,1035,150,JhKc,JK,4sKhKsKd5s,True,JH KC 4S KH KS KD 5S,"('four-of-a-kind', 'K')"
10914,Smiley,1001958758,1135,-20,6h9h,69,4c4s4dKs7h,False,6H 9H 4C 4S 4D KS 7H,"('three-of-a-kind', '4')"
10915,Smiley,1001958793,1110,40,4dJs,4J,Ts4hTd8d5h,True,4D JS TS 4H TD 8D 5H,"('two-pair', ['T', '4', 'J'])"
10916,Smiley,1001958876,1125,-70,QhJs,QJ,5h3c5sAh4h,False,QH JS 5H 3C 5S AH 4H,"('one-pair', ['5', 'A', 'Q', 'J'])"
10917,Smiley,1001958928,1080,40,JhJs,JJ,3h4dQcTs8h,True,JH JS 3H 4D QC TS 8H,"('one-pair', ['J', 'Q', 'T', '8'])"
10918,Smiley,1001958998,1115,60,Kc9c,K9,Jh2h5sKh8d,True,KC 9C JH 2H 5S KH 8D,"('one-pair', ['K', 'J', '9', '8'])"
10919,Smiley,1001959031,1165,-90,QdKs,QK,Js2hKcAcJh,False,QD KS JS 2H KC AC JH,"('two-pair', ['K', 'J', 'A'])"
10920,Smiley,1001959128,1010,80,QsKs,QK,JcQh4c5h9s,True,QS KS JC QH 4C 5H 9S,"('one-pair', ['Q', 'K', 'J', '9'])"
10921,Smiley,1001959155,1090,-10,4s2h,42,3dThAd6h3h,False,4S 2H 3D TH AD 6H 3H,"('one-pair', ['3', 'A', 'T', '6'])"
10922,Smiley,1001959273,1140,20,5sAh,5A,8s9c2hJd3d,True,5S AH 8S 9C 2H JD 3D,"('high_card', 'J')"
10923,Smiley,1001960757,1190,-10,Ks6d,K6,Jh8s7sTh5d,False,KS 6D JH 8S 7S TH 5D,"('high_card', 'T')"
10924,Smiley,1001960854,1110,135,4c7c,47,7hKc3c4s7d,True,4C 7C 7H KC 3C 4S 7D,"('three-of-a-kind', '7')"
10925,Smiley,1001960998,1220,-10,2d6d,26,8h3cJh8d9c,False,2D 6D 8H 3C JH 8D 9C,"('one-pair', ['8', 'J', '9', '6'])"
10926,Smiley,1001977519,1200,-60,Ts6c,T6,7sAs8c5c6h,False,TS 6C 7S AS 8C 5C 6H,"('one-pair', ['6', 'A', 'T', '8'])"
10927,Smiley,1001977700,1120,-50,Td9s,T9,4s2h8c6h8s,False,TD 9S 4S 2H 8C 6H 8S,"('one-pair', ['8', 'T', '9', '6'])"
10928,Smiley,1001978160,910,30,QsKc,QK,2h5dTh8sTd,True,QS KC 2H 5D TH 8S TD,"('one-pair', ['T', 'K', 'Q', '8'])"
10929,Smiley,1001978314,1020,-110,Kd8d,K8,3d2s2cAdQh,False,KD 8D 3D 2S 2C AD QH,"('one-pair', ['2', 'A', 'K', 'Q'])"
10930,Smiley,1001978391,910,60,6c7c,67,Jh4dJd7s2s,True,6C 7C JH 4D JD 7S 2S,"('two-pair', ['J', '7', '6'])"
10931,Smiley,1001979307,970,180,AdKd,AK,5c9d2dJdAc,True,AD KD 5C 9D 2D JD AC,"('flush', ['A', 'K', 'J', '9', '2'])"
10932,Smiley,1001979476,1110,-90,Ks7d,K7,3c6sKhJc2d,False,KS 7D 3C 6S KH JC 2D,"('one-pair', ['K', 'J', '7', '6'])"
10933,Smiley,1001979955,920,-10,7dKh,7K,5s2s2cQc5h,False,7D KH 5S 2S 2C QC 5H,"('two-pair', ['5', '2', 'K'])"
10934,Smiley,1001980088,900,-30,Ac4d,A4,6c2c8sThAs,False,AC 4D 6C 2C 8S TH AS,"('one-pair', ['A', 'T', '8', '6'])"
10935,Smiley,1001980186,870,190,Ah4h,A4,Th8hKc7h6s,True,AH 4H TH 8H KC 7H 6S,"('flush', ['A', 'T', '8', '7', '4'])"
10936,Smiley,1001980264,1060,-140,4sTs,4T,TcQh9s4c6h,False,4S TS TC QH 9S 4C 6H,"('two-pair', ['T', '4', 'Q'])"
10937,Smiley,1002032623,850,-70,AsKh,AK,3h2c3c5sKs,False,AS KH 3H 2C 3C 5S KS,"('two-pair', ['K', '3', 'A'])"
10938,Smiley,1002032713,770,-100,As2s,A2,QsAh6s3cQd,False,AS 2S QS AH 6S 3C QD,"('two-pair', ['A', 'Q', '6'])"
10939,Smiley,1002032801,700,205,Ac7c,A7,7d6h4sAsTd,True,AC 7C 7D 6H 4S AS TD,"('two-pair', ['A', '7', 'T'])"
10940,Smiley,1002032954,910,145,Kh4h,K4,4d5d4sQh3c,True,KH 4H 4D 5D 4S QH 3C,"('three-of-a-kind', '4')"
10941,Smiley,1002033145,1070,-10,7sQd,7Q,5d8h6hAsKd,False,7S QD 5D 8H 6H AS KD,"('high_card', 'A')"
10942,Smiley,1002033169,1060,-50,Ks2s,K2,Jh9d8s2d9s,False,KS 2S JH 9D 8S 2D 9S,"('two-pair', ['9', '2', 'K'])"
10943,Smiley,1002033245,1045,65,8cKh,8K,Ks4cQs4d8h,True,8C KH KS 4C QS 4D 8H,"('two-pair', ['K', '8', 'Q'])"
10944,Smiley,1002033411,1065,40,Qs8d,Q8,4d6s8h3cKs,True,QS 8D 4D 6S 8H 3C KS,"('one-pair', ['8', 'K', 'Q', '6'])"
10945,Smiley,1002033532,1105,15,KdJh,KJ,8cQd8h8d5h,True,KD JH 8C QD 8H 8D 5H,"('three-of-a-kind', '8')"
10946,Smiley,1002033802,1180,-10,Td5s,T5,7c2d6dKc6c,False,TD 5S 7C 2D 6D KC 6C,"('one-pair', ['6', 'K', 'T', '7'])"
10947,Smiley,1002033868,1170,-40,TcJd,TJ,7c8s2h3hKc,False,TC JD 7C 8S 2H 3H KC,"('high_card', 'K')"
10948,Smiley,1002033923,1160,-10,2d9h,29,2h4dJc4s8h,False,2D 9H 2H 4D JC 4S 8H,"('two-pair', ['4', '2', 'J'])"
10949,Smiley,1002038195,1135,200,AdAs,AA,Js7cQsJhTh,True,AD AS JS 7C QS JH TH,"('two-pair', ['A', 'J', 'Q'])"
10950,Smiley,1002038293,1335,-50,Qc3h,Q3,Ah8hAd4d4c,False,QC 3H AH 8H AD 4D 4C,"('two-pair', ['A', '4', 'Q'])"
10951,Smiley,1002038662,1235,-70,6dAd,6A,Jd4dKs6c8s,False,6D AD JD 4D KS 6C 8S,"('one-pair', ['6', 'A', 'K', 'J'])"
10952,Smiley,1002038712,1175,-50,Ac5s,A5,4dJs2d6d5c,False,AC 5S 4D JS 2D 6D 5C,"('one-pair', ['5', 'A', 'J', '6'])"
10953,Smiley,1002038736,1125,-60,2cKc,2K,2hAc6d6sTd,False,2C KC 2H AC 6D 6S TD,"('two-pair', ['6', '2', 'A'])"
10954,Smiley,1002038788,1060,-10,4dTs,4T,QdQsKh2d7d,False,4D TS QD QS KH 2D 7D,"('one-pair', ['Q', 'K', 'T', '7'])"
10955,Smiley,1002038834,1050,20,7s4s,74,7hTc6cKc9s,True,7S 4S 7H TC 6C KC 9S,"('one-pair', ['7', 'K', 'T', '9'])"
10956,Smiley,1002038876,1070,15,Qs2c,Q2,Jh3s8cThJs,True,QS 2C JH 3S 8C TH JS,"('one-pair', ['J', 'Q', 'T', '8'])"
10957,Smiley,1002039068,1130,-80,Kd3d,K3,Qd7s8d5hQc,False,KD 3D QD 7S 8D 5H QC,"('one-pair', ['Q', 'K', '8', '7'])"
10958,Smiley,1002039308,1065,-100,7cJc,7J,9c8d2s5s8h,False,7C JC 9C 8D 2S 5S 8H,"('one-pair', ['8', 'J', '9', '7'])"
10959,Smiley,1002039410,915,140,Kc7s,K7,2h4s7h8d4c,True,KC 7S 2H 4S 7H 8D 4C,"('two-pair', ['7', '4', 'K'])"
10960,Smiley,1002039521,1080,-70,Qh5c,Q5,TcJh4dQs9d,False,QH 5C TC JH 4D QS 9D,"('one-pair', ['Q', 'J', 'T', '9'])"
10961,Smiley,1002039577,1005,-10,6dKc,6K,9c3c9s2c8h,False,6D KC 9C 3C 9S 2C 8H,"('one-pair', ['9', 'K', '8', '6'])"
10962,Smiley,1002039601,1000,-130,AdJc,AJ,6sAs8s6c4h,False,AD JC 6S AS 8S 6C 4H,"('two-pair', ['A', '6', 'J'])"
10963,Smiley,1002039713,915,80,KcTh,KT,Ts3s9d6dQh,True,KC TH TS 3S 9D 6D QH,"('one-pair', ['T', 'K', 'Q', '9'])"
10964,Smiley,1002039743,995,95,Kd6d,K6,3c5s2cJd4h,True,KD 6D 3C 5S 2C JD 4H,"('straight', '6')"
10965,Smiley,1002039783,1090,70,AsKs,AK,6sKdJh2d9s,True,AS KS 6S KD JH 2D 9S,"('one-pair', ['K', 'A', 'J', '9'])"
10966,Smiley,1002039912,1185,-90,Tc5c,T5,9c4sJs7h8h,False,TC 5C 9C 4S JS 7H 8H,"('straight', 'J')"
10967,Smiley,1002039968,1095,-40,7sJh,7J,7cKc4cAs6s,False,7S JH 7C KC 4C AS 6S,"('one-pair', ['7', 'A', 'K', 'J'])"
10968,Smiley,1002040031,1070,50,6h4c,64,5c9s2c7c9c,True,6H 4C 5C 9S 2C 7C 9C,"('flush', ['9', '7', '5', '4', '2'])"
10969,Smiley,1002040066,1120,10,Kh3c,K3,Jc4s3s4hAd,True,KH 3C JC 4S 3S 4H AD,"('two-pair', ['4', '3', 'A'])"
10970,Smiley,1002040137,1125,-60,Ac3s,A3,TdJh3h2sJd,False,AC 3S TD JH 3H 2S JD,"('two-pair', ['J', '3', 'A'])"
10971,Smiley,1002040185,1065,-70,Qs4s,Q4,Ad9c4h9hTd,False,QS 4S AD 9C 4H 9H TD,"('two-pair', ['9', '4', 'A'])"
10972,Smiley,1002040284,1000,90,5d9h,59,3s9s5h8hAh,True,5D 9H 3S 9S 5H 8H AH,"('two-pair', ['9', '5', 'A'])"
10973,Smiley,1002040310,1090,-20,Th2s,T2,Qh2d8dKc7s,False,TH 2S QH 2D 8D KC 7S,"('one-pair', ['2', 'K', 'Q', 'T'])"
10974,Smiley,1002040395,1100,-10,6c7h,67,3sAs5s9h5c,False,6C 7H 3S AS 5S 9H 5C,"('one-pair', ['5', 'A', '9', '7'])"
10975,Smiley,1002040409,1090,75,5d7d,57,4s7s6sJdKd,True,5D 7D 4S 7S 6S JD KD,"('one-pair', ['7', 'K', 'J', '6'])"
10976,Smiley,1002040454,1160,-10,TcAh,TA,6h3s8d6s2s,False,TC AH 6H 3S 8D 6S 2S,"('one-pair', ['6', 'A', 'T', '8'])"
10977,Smiley,1002040560,1085,-10,4sJs,4J,7c9s3cQc5h,False,4S JS 7C 9S 3C QC 5H,"('high_card', 'Q')"
10978,Smiley,1002040586,1075,-70,Kc3c,K3,8s6d7c9d4d,False,KC 3C 8S 6D 7C 9D 4D,"('high_card', '9')"
10979,Smiley,1002040745,965,-80,8s8d,88,Th6cTdKs5s,False,8S 8D TH 6C TD KS 5S,"('two-pair', ['T', '8', 'K'])"
10980,Smiley,1002040813,875,-70,QdKh,QK,5cAcTc5s8s,False,QD KH 5C AC TC 5S 8S,"('one-pair', ['5', 'A', 'K', 'Q'])"
10981,Smiley,1002047222,810,-110,AhAd,AA,8cKc6s4h9c,False,AH AD 8C KC 6S 4H 9C,"('one-pair', ['A', 'K', '9', '8'])"
10982,Smiley,1002047318,660,-70,Qd8d,Q8,6h8c5h7hJd,False,QD 8D 6H 8C 5H 7H JD,"('one-pair', ['8', 'Q', 'J', '7'])"
10983,Smiley,1002047367,590,50,9cQh,9Q,Th8d7d5hJd,True,9C QH TH 8D 7D 5H JD,"('straight', 'Q')"
10984,Smiley,1002047491,600,-20,Qs8s,Q8,6d7h2s5sAd,False,QS 8S 6D 7H 2S 5S AD,"('high_card', 'A')"
10985,Smiley,1002047526,580,-10,2s8h,28,JdTs8c7sQc,False,2S 8H JD TS 8C 7S QC,"('one-pair', ['8', 'Q', 'J', 'T'])"
10986,Smiley,1002049737,480,-70,8d8c,88,Td9cQsKc3s,False,8D 8C TD 9C QS KC 3S,"('one-pair', ['8', 'K', 'Q', 'T'])"
10987,Smiley,1002049786,410,255,JcQh,JQ,KdJhQdTdQc,True,JC QH KD JH QD TD QC,"('three-of-a-kind', 'Q')"
10988,Smiley,1002049920,635,-20,5dQd,5Q,9sTdAc6c4s,False,5D QD 9S TD AC 6C 4S,"('high_card', 'A')"
10989,Smiley,1002049950,615,-70,9h7d,97,8h8cJc4h8s,False,9H 7D 8H 8C JC 4H 8S,"('three-of-a-kind', '8')"
10990,Smiley,1002050082,545,100,8dKd,8K,3d6dKhAdAc,True,8D KD 3D 6D KH AD AC,"('flush', ['A', 'K', '8', '6', '3'])"
10991,Smiley,1002050169,680,-10,Kd5s,K5,8dJhTsTd6c,False,KD 5S 8D JH TS TD 6C,"('one-pair', ['T', 'K', 'J', '8'])"
10992,Smiley,1002050252,665,140,QsKc,QK,2s2h6dTdQc,True,QS KC 2S 2H 6D TD QC,"('two-pair', ['Q', '2', 'K'])"
10993,Smiley,1002050554,850,-60,8sTc,8T,7s3s4sKs4h,False,8S TC 7S 3S 4S KS 4H,"('flush', ['K', '8', '7', '4', '3'])"
10994,Smiley,1002050605,790,-50,6d8h,68,7d9h2h3dQh,False,6D 8H 7D 9H 2H 3D QH,"('high_card', 'Q')"
10995,Smiley,1002050660,740,20,As4c,A4,5hAd5d4dAh,True,AS 4C 5H AD 5D 4D AH,"('three-of-a-kind', 'A')"
10996,Smiley,1002051324,660,-20,7h6h,76,8dQc7s5cAs,False,7H 6H 8D QC 7S 5C AS,"('one-pair', ['7', 'A', 'Q', '8'])"
10997,Smiley,1002051567,610,-90,KdQc,KQ,6cQd3hAh6d,False,KD QC 6C QD 3H AH 6D,"('two-pair', ['Q', '6', 'A'])"
10998,Smiley,1002059579,475,90,AdJs,AJ,2s8s9d7h2h,True,AD JS 2S 8S 9D 7H 2H,"('one-pair', ['2', 'A', 'J', '9'])"
10999,Smiley,1002059697,555,165,7h6h,76,5s3c4s3sAd,True,7H 6H 5S 3C 4S 3S AD,"('straight', '7')"
11000,Smiley,1002059915,710,-50,QsJs,QJ,KdTdJc3s2d,False,QS JS KD TD JC 3S 2D,"('one-pair', ['J', 'K', 'Q', 'T'])"
11001,Smiley,1002060586,455,120,JsTh,JT,Tc3d5s9s3s,True,JS TH TC 3D 5S 9S 3S,"('two-pair', ['T', '3', 'J'])"
11002,Smiley,1002060635,560,20,Ts7h,T7,Jd7s9s2h2d,True,TS 7H JD 7S 9S 2H 2D,"('two-pair', ['7', '2', 'J'])"
11003,Smiley,1002060719,540,10,Jc2d,J2,5cKh7s2sTd,True,JC 2D 5C KH 7S 2S TD,"('one-pair', ['2', 'K', 'J', 'T'])"
11004,Smiley,1002060738,550,10,As6s,A6,7c2cJd6c4c,True,AS 6S 7C 2C JD 6C 4C,"('one-pair', ['6', 'A', 'J', '7'])"
11005,Smiley,1002060863,505,-10,9h2s,92,KcThAh6dJd,False,9H 2S KC TH AH 6D JD,"('high_card', 'A')"
11006,Smiley,1002060900,495,-60,TdKs,TK,QdAs4s3s9d,False,TD KS QD AS 4S 3S 9D,"('high_card', '9')"
11007,Smiley,1002063406,470,-40,Qh2d,Q2,8hAh4s7sQc,False,QH 2D 8H AH 4S 7S QC,"('one-pair', ['Q', 'A', '8', '7'])"
11008,Smiley,1002144471,33,-33,ThJs,TJ,Ks9s8d5d4s,False,TH JS KS 9S 8D 5D 4S,"('high_card', '8')"
11009,Smiley,1002144729,1000,-30,Jh6h,J6,QsTs6sKs5c,False,JH 6H QS TS 6S KS 5C,"('one-pair', ['6', 'K', 'Q', 'J'])"
11010,Smiley,1002144798,970,65,Qc5s,Q5,5cQhAs9h7d,True,QC 5S 5C QH AS 9H 7D,"('two-pair', ['Q', '5', 'A'])"
11011,Smiley,1002145258,985,-30,9sJc,9J,9h5c2dAh6d,False,9S JC 9H 5C 2D AH 6D,"('one-pair', ['9', 'A', 'J', '6'])"
11012,Smiley,1002145395,920,-60,8dKd,8K,AhQd9dQhJs,False,8D KD AH QD 9D QH JS,"('one-pair', ['Q', 'A', 'K', 'J'])"
11013,Smiley,1002146673,710,440,4c2c,42,5d3sAdQs2h,True,4C 2C 5D 3S AD QS 2H,"('one-pair', ['2', 'A', 'Q', '5'])"
11014,Smiley,1002216451,1390,110,4h6c,46,6s4c4d9h5s,True,4H 6C 6S 4C 4D 9H 5S,"('three-of-a-kind', '4')"
11015,Smiley,1002216694,1470,40,4h6s,46,8c4s8d6dAh,True,4H 6S 8C 4S 8D 6D AH,"('two-pair', ['8', '6', 'A'])"
11016,Smiley,1002216884,1460,5,AhJh,AJ,7d7s5dKsQs,True,AH JH 7D 7S 5D KS QS,"('one-pair', ['7', 'A', 'K', 'Q'])"
11017,Smiley,1002218025,1525,70,AcKc,AK,3cJc5dKd7c,True,AC KC 3C JC 5D KD 7C,"('flush', ['A', 'K', 'J', '7', '3'])"
11018,Smiley,1002218298,1500,-40,4h6h,46,TcJdTs5c3c,False,4H 6H TC JD TS 5C 3C,"('one-pair', ['T', 'J', '6', '5'])"
11019,Smiley,1002644960,1545,25,Ks5h,K5,Qh4dQdJhAc,True,KS 5H QH 4D QD JH AC,"('one-pair', ['Q', 'A', 'K', 'J'])"
11020,Smiley,1002645009,1575,110,9c8c,98,4d9d2s7h4s,True,9C 8C 4D 9D 2S 7H 4S,"('two-pair', ['9', '4', '8'])"
11021,Smiley,1002645108,1745,-80,9cAs,9A,Ad7c8cKc7d,False,9C AS AD 7C 8C KC 7D,"('two-pair', ['A', '7', 'K'])"
11022,Smiley,1002645170,1665,80,Ac6h,A6,2cJc6c9cTd,True,AC 6H 2C JC 6C 9C TD,"('flush', ['A', 'J', '9', '6', '2'])"
11023,Smiley,1002645269,1730,-50,Kc4c,K4,7s8sAdKd6s,False,KC 4C 7S 8S AD KD 6S,"('one-pair', ['K', 'A', '8', '7'])"
11024,Smiley,1002645416,1660,97,JcAs,JA,JsQs6c2sTh,True,JC AS JS QS 6C 2S TH,"('one-pair', ['J', 'A', 'Q', 'T'])"
11025,Smiley,1002645505,1757,-20,Ks4s,K4,JhJc7d3cTs,False,KS 4S JH JC 7D 3C TS,"('one-pair', ['J', 'K', 'T', '7'])"
11026,Smiley,1002645557,1772,-10,9h6h,96,2d3cAc3h4c,False,9H 6H 2D 3C AC 3H 4C,"('one-pair', ['3', 'A', '9', '6'])"
11027,Smiley,1002645579,1762,20,7dKc,7K,9d5s4dKs7h,True,7D KC 9D 5S 4D KS 7H,"('two-pair', ['K', '7', '9'])"
11028,Smiley,1002645603,1782,85,Qh9c,Q9,9hQcJs7d6d,True,QH 9C 9H QC JS 7D 6D,"('two-pair', ['Q', '9', 'J'])"
11029,Smiley,1002645629,1867,40,4h4d,44,9s7h7c2cQd,True,4H 4D 9S 7H 7C 2C QD,"('two-pair', ['7', '4', 'Q'])"
11030,Smiley,1002645702,1862,15,9hAd,9A,Th4c7s4sAh,True,9H AD TH 4C 7S 4S AH,"('two-pair', ['A', '4', 'T'])"
11031,Smiley,1002645730,1877,-10,Jc9h,J9,As4s8cQc8d,False,JC 9H AS 4S 8C QC 8D,"('one-pair', ['8', 'A', 'Q', 'J'])"
11032,Smiley,1002645912,1882,-10,Ks2h,K2,4cAd2d7sAs,False,KS 2H 4C AD 2D 7S AS,"('two-pair', ['A', '2', 'K'])"
11033,Smiley,1002646043,1842,85,Ks8h,K8,9c2hKcJs3s,True,KS 8H 9C 2H KC JS 3S,"('one-pair', ['K', 'J', '9', '8'])"
11034,Smiley,1002646076,1927,60,Th5d,T5,6c3d6d5s6s,True,TH 5D 6C 3D 6D 5S 6S,"('three-of-a-kind', '6')"
11035,Smiley,1002646139,1987,-40,4dJd,4J,Qh2hJs9dTd,False,4D JD QH 2H JS 9D TD,"('one-pair', ['J', 'Q', 'T', '9'])"
11036,Smiley,1002646285,1962,40,ThAd,TA,Qh8h6c4cQd,True,TH AD QH 8H 6C 4C QD,"('one-pair', ['Q', 'A', 'T', '8'])"
11037,Smiley,1002646415,1942,-90,4h5h,45,9cQc4s9dJc,False,4H 5H 9C QC 4S 9D JC,"('two-pair', ['9', '4', 'Q'])"
11038,Smiley,1002646463,1852,-60,5dAs,5A,Kc5h9dJc9c,False,5D AS KC 5H 9D JC 9C,"('two-pair', ['9', '5', 'A'])"
11039,Smiley,1002646528,1792,15,3dTd,3T,4dTcQh9h8d,True,3D TD 4D TC QH 9H 8D,"('one-pair', ['T', 'Q', '9', '8'])"
11040,Smiley,1002646610,1802,40,4dQd,4Q,2sQh9s7sJd,True,4D QD 2S QH 9S 7S JD,"('one-pair', ['Q', 'J', '9', '7'])"
11041,Smiley,1002646674,1842,8,8hQd,8Q,4sQsJdAsJh,True,8H QD 4S QS JD AS JH,"('two-pair', ['Q', 'J', 'A'])"
11042,Smiley,1002646715,1850,-10,9h8s,98,TsAcKsKdJs,False,9H 8S TS AC KS KD JS,"('one-pair', ['K', 'A', 'J', 'T'])"
11043,Smiley,1002646751,1840,120,AsTs,AT,5sAdKc6h8c,True,AS TS 5S AD KC 6H 8C,"('one-pair', ['A', 'K', 'T', '8'])"
11044,Smiley,1002646975,1940,5,7cJd,7J,7s9c5cKd9s,True,7C JD 7S 9C 5C KD 9S,"('two-pair', ['9', '7', 'K'])"
11045,Smiley,1002647299,1935,-110,5cAs,5A,4d5d5h7h8d,False,5C AS 4D 5D 5H 7H 8D,"('three-of-a-kind', '5')"
11046,Smiley,1002651481,1675,130,5dAs,5A,5h7hAhAd2h,True,5D AS 5H 7H AH AD 2H,"('three-of-a-kind', 'A')"
11047,Smiley,1002658578,1690,5,TdAd,TA,3d5sKdQh3s,True,TD AD 3D 5S KD QH 3S,"('one-pair', ['3', 'A', 'K', 'Q'])"
11048,Smiley,1002658752,1645,5,6sAh,6A,JsJc2dAcQs,True,6S AH JS JC 2D AC QS,"('two-pair', ['A', 'J', 'Q'])"
11049,Smiley,1002658974,1710,-20,Ks8s,K8,JcAsKd6h7d,False,KS 8S JC AS KD 6H 7D,"('one-pair', ['K', 'A', 'J', '8'])"
11050,Smiley,1002659081,1695,20,Jc9h,J9,6dQc9s4s8c,True,JC 9H 6D QC 9S 4S 8C,"('one-pair', ['9', 'Q', 'J', '8'])"
11051,Smiley,1002659303,1695,-10,9dKs,9K,QcQh7dJc8s,False,9D KS QC QH 7D JC 8S,"('one-pair', ['Q', 'K', 'J', '9'])"
